0.49723756906077465, 0.029939986805986363
1.4640883977900563, 0.029939986805986363
2.486187845303868, 0.020999451872036404
3.4806629834254155, 0.011288378916846895
4.502762430939228, 0.005391471540435076
5.497237569060774, 0.002356525500789371
6.491712707182321, 0.0008884891283520534
7.486187845303867, 0.0003349901925251224
8.45303867403315, 0.00011558491429877
9.475138121546962, 0.00003871981269394473
10.469613259668508, 0.000012226197280334993
11.519337016574585, 0.000004095656180789538
12.513812154696133, 0.0000013320441317212388
13.50828729281768, 3.737049781744426e-7
14.53038674033149, 9.315180419220557e-8
15.497237569060772, 3.8377983925105264e-8
16.49171270718232, 8.754546077356476e-9
17.513812154696133, 2.9326870759236944e-9
18.50828729281768, 1.4859883491512916e-9
